accelerometer_mean,accelerometer_min,accelerometer_max,accelerometer_std,gyroscope_mean,gyroscope_min,gyroscope_max,gyroscope_std,sound_mean,sound_min,sound_max,sound_std,target
9.618375496,5.415385165,15.9552545,3.83612867,0.5947971,0.52539561,1.175725934,0.36672728,85.5249984,85.5249984,85.5249984,,Walking
1.21115825,1.1883259,1.265296,0.23526272,0.11455674,0.2214891,0.57985852,0.1352514,66.1941845,57.2516697,71.8856458,8.17386988,Still
9.882571656,9.132291153,1.62352612,0.517727881,0.22493355,0.5254188,0.47729887,0.988513,89.77157833,89.77157833,89.77157833,0.81124276,Car
11.29136575,5.582557463,14.635541,2.81664931,0.499267367,0.56432626,1.91312538,0.311549924,87.82434966,87.82434966,87.82434966,,Walking
9.3388528,7.263619,11.42327916,0.945871468,0.4536948,0.2154364,0.868349,0.22286542,85.892629,85.892629,85.892629,2.56783435,Car
9.458113222,9.399274922,9.493329297,0.38324,0.7494215,0.1688287,0.1352339,0.3972827,52.8962874,52.8962874,52.8962874,12.13148841,Still
9.726526298,9.276132114,1.51237433,0.2339589,,,,,75.42586885,75.42586885,75.42586885,2.21173482,Car
1.3549,9.847919,1.27252599,0.1537789,0.11793459,0.2813499,0.26114712,0.6988289,89.76678316,89.76678316,89.76678316,,Train
9.8759714,8.832293,11.15511591,0.376373312,0.59225496,0.2327793,0.12385932,0.2565547,89.4443217,89.1336967,89.67516828,0.382878666,Train
9.88542973,9.58712872,1.4389912,0.28419318,0.1794913,0.618652,0.34142942,0.58837,85.16465485,84.937741,85.42893228,0.373744727,Train
1.11245752,9.764658971,1.4683481,0.249348212,0.3422496,0.15759626,0.917325,0.16783285,89.73965474,89.73965474,89.73965474,,Train
9.735942668,9.28647993,1.3923465,0.25385175,0.52186797,0.6893596,0.1186222,0.285787,86.54922219,86.54922219,86.54922219,,Bus
9.88481416,9.74939636,1.258869,0.19214174,0.1349637,0.1686969,0.5169,0.15431187,89.782574,89.782574,89.782574,0.19147179,Bus
9.5548833,9.23442728,9.74434544,0.154543266,0.1463977,0.26857,0.36282672,0.7837894,89.75916185,89.75916185,89.75916185,0.34126474,Bus
9.849667971,9.69674823,1.3545643,0.7186782,0.1757768,0.9619915,0.2449562,0.1518712,67.1517439,67.1517439,67.1517439,0.499967786,Still
9.93648817,8.347412,12.94929133,0.68466341,0.14613315,0.63471222,0.252354634,0.92727887,38.6179974,38.6179974,38.6179974,,Still
9.472616782,9.43571924,9.527556587,0.2713645,0.44914351,0.24799978,0.7281774,0.14815322,56.28742,56.28742,56.28742,,Still
12.2434255,5.674361817,15.1589955,3.561632425,0.47487169,0.179928255,1.1248613,0.243737239,84.1311288,84.1311288,84.1311288,,Walking
1.54825752,4.787688457,18.6426179,4.33643988,1.515888781,0.25827789,2.85894651,0.741459766,89.884483,89.884483,89.884483,0.11399913,Walking
9.815896862,9.775211528,9.853162865,0.1723531,0.1488218,,0.353383,0.636759,,,,,Still
9.945721731,7.9853273,12.2973389,1.15617316,0.951316724,0.181749946,2.66681463,0.74721266,73.49354936,73.49354936,73.49354936,2.9993962,Walking
8.645426589,4.446775821,12.7393766,3.224632994,0.5687646,0.152349954,1.285842178,0.314589739,8.88216775,8.88216775,8.88216775,,Walking
1.25898988,1.994522,1.4356891,0.1532194,0.189876,0.2351933,0.185687,0.4395466,89.75661993,89.75661993,89.75661993,0.5389953,Train
9.54961522,8.896896162,1.55528349,0.4336682,0.2311933,0.9627364,0.32963347,0.64564783,89.765911,89.765911,89.765911,,Bus
1.1351797,9.61265156,11.1856726,0.385252222,0.24712258,0.5921423,0.351199777,0.14674358,81.32278986,81.32278986,81.32278986,2.835695245,Car
11.2942466,1.7134935,27.8747812,7.29269917,0.73733122,0.31846312,1.567684565,0.366983411,7.2821896,7.2821896,7.2821896,,Walking
1.1711651,1.37835,1.269527,0.7274134,0.16742,0.2229455,0.39663158,0.1199943,89.75322838,89.7489897,89.75944424,0.55573,Train
9.68625239,7.544228972,11.76611696,1.11157763,0.172432657,0.544577,0.345492382,0.97982315,81.431134,81.431134,81.431134,7.35722179,Car
9.74613751,8.999783181,1.661716,0.17482844,0.171988618,0.21923169,0.529298425,0.2464455,78.19753636,78.19753636,78.19753636,3.843736577,Still
9.826819237,9.585785413,9.9428714,0.51548774,0.4311659,0.45222,0.4571297,0.367183,59.9156947,59.33221973,6.4979192,0.824273999,Still
9.8285219,9.714155154,9.9169862,0.52352138,0.881659,0.7227855,0.116324,0.1783723,65.6342994,65.6342994,65.6342994,3.66286239,Train
9.54911667,7.62512253,11.842252,1.2339289,0.538116642,0.262134628,1.2427287,0.231838713,89.73852255,89.73852255,89.73852255,,Car
9.34233489,7.226647364,1.53252163,1.6282425,0.375883,0.626427,0.73889413,0.18882695,89.82246934,89.82246934,89.82246934,0.78233577,Car
9.71273823,8.458925759,1.83617488,0.45665795,,,,,72.58273,72.58273,72.58273,0.289731158,Car
1.5621325,1.29322681,1.9178272,0.147611187,0.97911235,0.841379,0.116893817,0.677968,73.589472,73.589472,73.589472,0.417732228,Train
9.6194622,9.2715339,9.89484389,0.184385126,,,,,71.5156586,69.5511664,72.74178547,1.342226896,Car
1.1298952,5.62582442,14.47668961,3.82546944,1.4425712,0.89494598,2.42919875,0.587816,89.743543,89.743543,89.743543,,Walking
11.4586338,6.8915656,18.2581756,3.62555133,1.352219657,1.37247622,1.9294117,0.55579,16.91968,16.91968,16.91968,8.752192834,Walking
1.55579915,1.33395687,1.768183,0.128368768,0.77735118,0.5743826,0.96958383,0.9274421,7.31217898,7.31217898,7.31217898,2.721671465,Train
9.85743938,9.76819629,9.85418414,0.16662885,0.1726186,,0.3985855,0.843,,,,,Still
1.17654968,1.1672588,1.2578461,0.153481,0.5784887,0.1718833,0.128643,0.2496817,83.6287713,83.6287713,83.6287713,1.6751542,Train
9.819769971,8.3825494,1.57817585,0.4231598,0.66652119,0.7531252,0.125772985,0.8369531,55.6787159,55.6787159,55.6787159,0.61472832,Still
12.11385267,7.26952677,2.6234555,5.123492651,1.5685415,0.22611422,3.728535112,0.972298887,89.7533689,89.74757595,89.75916185,0.8192467,Walking
9.6117241,7.8474918,11.1961531,1.244489389,0.136543559,0.37869883,0.278876383,0.67478863,67.4285694,67.4285694,67.4285694,,Car
9.356492129,7.67953178,1.18384351,0.731191,0.724799,0.3679813,0.966244,0.2523358,,,,,Bus
9.831355746,9.816834291,9.865245275,0.12113318,0.3665192,0.3665192,0.3665192,0.1367,,,,,Still
9.789572387,9.67529188,1.29524135,0.21487177,0.2587723,0.31323,0.86719332,0.1881877,,,,,Bus
1.4926952,9.81563567,1.2271311,0.131559955,0.3212994,0.8975256,0.76198175,0.16899473,89.75972662,89.75972662,89.75972662,0.288217,Train
11.1338238,4.55313726,17.9256223,4.379473841,1.6135744,0.68835811,4.34219564,0.958498,89.75322954,89.75322954,89.75322954,0.3124359,Walking
12.843279,2.53879446,38.58668871,9.613851284,2.36526757,0.481327438,4.4253342,1.235881629,89.3873798,89.3873798,89.3873798,3.36612749,Walking
9.819152214,8.23539251,11.89434251,1.9588845,0.25445935,0.87179956,0.68319352,0.27686,89.75238174,89.75238174,89.75238174,0.19147179,Bus
9.8558297,7.89278798,1.3521798,0.329777467,0.197366124,0.332122,0.67962598,0.27795155,33.25515663,33.25515663,33.25515663,0.423743969,Still
1.6748767,7.143689,14.52374924,2.215813158,1.14797839,0.24267442,2.874955867,0.72846241,89.767653,89.767653,89.767653,0.37869722,Walking
9.814196241,9.77642133,9.86558468,0.1525672,0.1635171,,0.384866,0.763534,,,,,Still
1.8781528,9.921642989,1.31174375,0.1197788,0.2597824,0.4179627,0.7649648,0.1928168,89.76593668,89.76593668,89.76593668,0.8189536,Train
9.82566299,9.433436953,9.92871823,0.8248126,,,,,51.3452732,51.3452732,51.3452732,11.85321938,Still
9.44579786,5.16911564,12.3328355,1.638485566,0.213924143,0.4895773,0.597195732,0.114922316,89.74955513,89.74955513,89.74955513,,Bus
1.177857,9.977292632,1.2976514,0.15913898,0.594142,0.14273,0.1335687,0.2679842,89.7629136,89.7629136,89.7629136,2.21751377,Still
9.856739,9.839429645,9.8928517,0.1351756,0.1568547,0.165265,0.23824,0.394598,,,,,Still
9.85984895,9.292933278,11.38889536,0.6127341,0.2925959,0.581566,0.98244587,0.1858334,89.8219863,89.8219863,89.8219863,0.89367117,Car
9.781612556,8.93188345,1.5126632,0.37712717,0.11117761,0.11117761,0.11117761,0.9756184,74.17521447,74.17521447,74.17521447,0.7931656,Train
1.2643658,9.7364736,1.7415376,0.2343239,0.33987246,0.114255,0.16323427,0.2187956,89.73965474,89.73965474,89.73965474,,Train
1.6177648,8.423421795,12.8166437,1.27876344,1.243833473,0.4782836,2.9734832,0.62352544,89.73427552,89.73427552,89.73427552,0.28176888,Walking
9.75951663,9.3464327,1.29455451,0.242671173,0.1531921,0.4519534,0.3589368,0.1449197,79.965618,79.965618,79.965618,3.264571464,Car
9.95481725,7.91833927,13.811381,2.174595291,0.9326789,0.285597597,2.58424786,0.589996562,88.3352392,88.3352392,88.3352392,0.95156658,Walking
9.746993357,9.482455394,1.8838784,0.96454942,0.36733696,0.31481792,0.4198561,0.7427314,35.84331224,33.62482475,38.6179974,3.13741515,Still
1.2327368,1.2212217,1.7258448,0.21492782,0.14127442,0.5469674,0.2981158,0.7255353,89.12944632,89.12944632,89.12944632,0.122969183,Train
9.85627415,8.613524241,11.5128621,0.47644141,0.2479935,0.2479935,0.2479935,0.32761,74.37576144,74.1326492,74.61887387,0.343812889,Bus
9.817285411,9.789953776,9.848434948,0.14374996,0.148393,,0.3195794,0.639358,,,,,Still
9.876216412,9.85558971,9.913123796,0.1378252,0.262483,0.1727788,0.2731872,0.57979,,,,,Still
9.92912578,8.8355112,1.87117341,0.25521853,0.15485645,0.15485645,0.15485645,0.622992,44.6897843,44.6897843,44.6897843,8.86149152,Still
9.872726956,8.458147733,11.42121987,0.4998961,,,,,65.7917795,65.7917795,65.7917795,2.84844393,Bus
9.81563644,8.152748734,12.8766815,0.75931528,0.29145784,0.1643673,0.52192348,0.1999414,37.4995571,34.6478752,41.72719661,3.73485578,Still
13.4156518,7.975387697,18.4764494,3.2944775,1.35823431,0.1122937,3.3624768,0.981473724,89.761733,89.761733,89.761733,0.6399846,Walking
9.5715887,8.43243132,1.99787596,0.84431938,0.2882172,0.4899117,0.17239568,0.2153812,89.71868528,89.71868528,89.71868528,0.288217,Train
9.645424985,8.237399,1.57624193,0.55584214,0.2762692,0.11121688,0.6296785,0.1632489,74.368659,74.368659,74.368659,0.89178744,Car
9.7757562,6.43398992,12.98862416,1.276534937,0.17156152,0.71843569,0.3567921,0.15545383,88.94129917,88.94129917,88.94129917,0.9518966,Bus
1.4885695,9.55485955,1.59924554,0.31126232,0.2813,0.9873848,0.4415817,0.12226543,74.5679632,74.5679632,74.5679632,1.597227664,Train
14.1419,5.58987948,22.4188518,6.37242435,1.73777238,0.6862538,3.489154793,0.987244311,89.76899,89.76899,89.76899,0.4112988,Walking
1.33492,9.969465629,1.6757954,0.23916191,0.6885823,0.1211994,0.19826828,0.432158,81.6752438,76.62587489,86.71517387,7.134211726,Train
9.919424862,7.63271857,12.1686571,0.813855581,0.65327986,0.187546571,1.1191341,0.658646257,68.89962224,68.89962224,68.89962224,0.26777729,Still
1.31867696,9.13775469,1.8552687,0.48683438,0.1714886,0.39221764,0.482451764,0.16737939,74.15991493,74.15991493,74.15991493,,Bus
9.747693994,9.476383357,9.98473926,0.18353167,0.19464317,0.13172745,0.664165932,0.18353694,72.79249328,71.8715179,73.71483477,1.34387848,Train
9.78933242,9.7476352,9.831833346,0.36643584,0.8319111,0.71837,0.9619915,0.1839615,66.17555547,66.17555547,66.17555547,7.22864127,Train
9.517696636,8.94628953,1.7649245,0.358789895,0.74243488,0.4365187,0.2512779,0.69955436,89.76311448,89.76311448,89.76311448,0.339147,Car
9.977763295,8.246986,11.9884527,0.86815179,,,,,8.944261,8.944261,8.944261,0.25336757,Car
1.278279,7.43185623,14.8293771,1.167762388,,,,,75.6787159,75.6787159,75.6787159,2.261167,Car
1.488212,9.47684875,11.38345464,0.45657544,0.7916248,0.5211926,0.98154743,0.1716297,84.9521128,84.9521128,84.9521128,1.58514117,Car
9.94882966,9.744178271,1.9897314,0.6954214,,,,,68.99881978,68.99881978,68.99881978,2.78413719,Walking
1.16327744,9.593947,1.81147165,0.339814181,0.354661,0.377241,0.129152,0.22645227,89.76932211,89.76932211,89.76932211,0.13168384,Train
9.72491662,5.88421654,1.45967638,1.4693196,0.1579579,0.3432197,0.5131189,0.13955289,89.81966545,89.81966545,89.81966545,0.877835,Bus
9.636579773,9.514766287,9.831128786,0.993633,0.8936722,0.1783744,0.2188561,0.48744691,89.74135275,89.74135275,89.74135275,0.979997,Bus
9.814892628,9.786182758,9.855332689,0.15616,0.1723592,,0.3368662,0.679742,,,,,Still
1.31914564,4.225268627,25.13435545,5.22749,1.98222833,0.41417449,4.84369114,1.82747396,89.755634,89.755634,89.755634,0.244118162,Walking
1.1265487,9.86474439,1.59686146,0.226351747,0.1423882,0.235984,0.54191271,0.1183421,89.76226764,89.76226764,89.76226764,1.676496276,Train
9.95552899,9.91414942,1.2993398,0.3399269,0.34676799,0.5977259,0.98936189,0.261625,89.57421511,89.57421511,89.57421511,2.99441427,Still
1.5921976,8.95186619,13.1674531,1.463368651,0.464753235,0.85252947,1.389755275,0.3215541,89.76452569,89.76452569,89.76452569,,Bus
9.723891162,9.26828879,1.966498,0.17752315,0.56618723,0.45557965,0.7278968,0.14316971,,,,,Train
9.836926333,9.816572764,9.866848912,0.11267458,,,,,58.2916643,58.2916643,58.2916643,,Still
1.1217935,6.744558759,15.1334762,2.634736986,1.261844988,0.26566192,3.41767957,0.883632454,89.77777992,89.77777992,89.77777992,2.74741479,Walking
9.67627822,8.9528579,1.72729817,0.43248426,,,,,77.57617865,77.57617865,77.57617865,2.21173482,Car
9.96964612,9.64321876,1.34367919,0.2182593,0.2985779,0.52196,0.7618135,0.1784871,85.488753,85.488753,85.488753,7.134211726,Train
9.92396639,8.981981992,1.7412756,0.54188329,0.22745345,0.5933472,0.64629338,0.1171469,89.76367899,89.76367899,89.76367899,0.12924567,Car
9.9675162,8.782881652,11.12896662,0.58433223,0.212849624,0.1195919,0.314387,0.6237217,85.2873827,85.2873827,85.2873827,1.26888133,Car
9.83749328,6.625431391,12.352796,1.71641677,0.5495254,0.14363917,0.121742286,0.4663698,77.4989872,77.4989872,77.4989872,,Bus
9.77443845,8.373159,1.88476867,0.417419581,,,,,69.4449395,69.4449395,69.4449395,1.959786267,Car
9.6171541,8.42513431,1.5395823,0.624698196,0.2567572,0.7884927,0.79913659,0.169533,89.756924,89.756924,89.756924,0.2989366,Train
9.83171224,9.87416863,9.855129624,0.17449,0.269649,0.1727788,0.3665192,0.1369951,,,,,Still
1.4957298,5.3936132,18.88962912,3.597431746,1.1219766,0.11823772,2.48692947,0.7413912,89.74729318,89.74729318,89.74729318,,Walking
9.731734138,8.162787947,11.29388912,0.591672981,,,,,66.9622137,66.9622137,66.9622137,0.429528619,Train
1.328779,7.47396573,11.5756835,1.1195536,0.178479745,0.24597972,0.6125343,0.1336414,89.75548995,89.75548995,89.75548995,0.16555672,Bus
9.837955572,9.8796345,9.87322645,0.174862,0.217758,0.165265,0.384866,0.862781,,,,,Still
9.949578267,8.934564,1.9239947,0.539162483,0.2593475,0.113635,0.43722216,0.1374,89.7794749,89.7794749,89.7794749,0.16356472,Car
8.47696961,3.999383997,13.92625869,4.369528714,0.612938739,0.169882,1.39665124,0.378133517,75.81273924,75.81273924,75.81273924,,Walking
9.982134896,9.59619641,11.3133626,0.38754678,0.444394,0.115986,0.97789886,0.33485839,74.2837326,72.74378844,75.8169588,2.173599,Car
9.646485218,9.331264362,1.8982621,0.2278125,0.18564553,0.4983648,0.4561454,0.852837,89.774522,89.774522,89.774522,0.37445572,Train
1.52119,9.91862977,1.64193688,0.453782971,0.383566,0.1935582,0.7838848,0.1979295,89.77383397,89.77383397,89.77383397,0.99398,Car
12.5436292,2.33536249,48.2496199,8.28725724,2.22228419,0.268271144,4.827623775,0.859429187,,,,,Walking
9.875464,7.13819739,12.59148651,1.4288837,0.27835128,0.14837417,0.4524553,0.9248291,8.1568836,8.1568836,8.1568836,0.33584988,Car
1.1264642,9.367535191,1.6477495,0.426241783,0.1962544,0.5119818,0.515258,0.1446183,89.75887945,89.75887945,89.75887945,0.12924567,Car
9.786615,9.1416378,1.65821382,0.53736168,0.2422354,0.194999,0.4594894,0.7355229,,,,,Car
9.78466852,9.61148471,9.92824525,0.45243369,0.96152595,0.96152595,0.96152595,0.3615591,75.425615,75.425615,75.425615,4.8184246,Bus
1.23829899,6.85342135,15.247653,1.235412831,,,,,72.9959132,72.9959132,72.9959132,5.538315741,Bus
9.689916651,9.85472893,1.43591385,0.39533544,0.4988376,0.18759122,0.128599215,0.292956,89.77834348,89.77834348,89.77834348,0.37445572,Train
1.53957749,5.5891915,15.2855381,2.78658269,1.32414923,0.6246986,3.6417861,0.694841936,89.82415124,89.82415124,89.82415124,0.3717851,Walking
11.97385352,6.12512438,16.87398689,3.979966192,1.14573599,0.22882959,3.85883427,0.81438379,89.74191868,89.74191868,89.74191868,,Walking
9.87497569,9.52869991,1.3329783,0.13956128,0.11329863,0.11329863,0.11329863,0.29644883,3.62957834,3.62957834,3.62957834,6.482356426,Still
9.993596843,9.9835361,1.15998,0.944162,0.5681519,0.82357,0.1229458,0.28577,89.75774976,89.75774976,89.75774976,5.79986985,Still
1.62355,8.9879139,1.7256758,0.48698729,0.5626686,0.9435671,0.11591596,0.21217381,89.75294695,89.75294695,89.75294695,0.6389235,Car
9.753683934,9.563179835,9.94473193,0.18748427,0.44643,0.23824,0.6479751,0.249513,85.562279,85.562279,85.562279,1.3373386,Car
9.8886324,5.51742662,12.95546423,2.49131766,1.321884757,0.29165893,3.16336462,0.87266744,89.7529912,89.7529912,89.7529912,0.1982697,Walking
9.857466994,9.816946878,9.9172962,0.1784997,,,,,51.17417141,51.17417141,51.17417141,0.81151788,Still
9.19213666,4.77854566,13.473527,3.277255,0.48173712,0.84492456,0.98955571,0.264817711,77.835283,77.835283,77.835283,,Walking
9.524842562,9.15559713,9.98927146,0.1985385,0.2346448,0.848935,0.46429972,0.11622999,89.7416978,89.7416978,89.7416978,0.499581,Train
1.16671,9.9871128,1.14897,0.1138847,0.6948127,0.214721,0.13376824,0.263137,82.29888831,82.29888831,82.29888831,6.7933372,Still
9.973638,7.859238195,11.94384,0.87313841,0.687315,0.16391224,0.166323,0.4913835,7.8149567,7.8149567,7.8149567,,Bus
9.837374618,9.18693396,1.46353487,0.36444576,,,,,73.8822281,72.3921442,75.37424161,2.1125862,Car
9.833275,8.893658865,1.94612758,0.429762639,,,,,73.7983456,73.931559,74.535263,0.997282852,Car
9.52444822,4.37143648,13.1523237,3.63236591,0.583986537,0.128394632,1.3589383,0.3637412,77.835283,77.835283,77.835283,,Walking
9.99665929,8.986812457,11.3385326,0.64259482,0.298333,0.929953,0.66449478,0.14285669,89.9133172,89.9133172,89.9133172,0.81124276,Car
9.83578695,9.65395366,1.195956,0.78788,0.226356,0.6348298,0.34942347,0.12759847,83.1758773,83.1758773,83.1758773,3.799113681,Still
1.86632452,5.76723352,17.54847,3.46558825,1.32628369,0.325291199,1.85683167,0.49951947,77.313738,77.313738,77.313738,,Walking
9.8498579,9.286327857,1.5126822,0.2266612,0.5141439,0.5141439,0.5141439,0.46491186,53.58581997,53.36771833,53.839216,0.38442288,Still
1.7145734,9.2171976,1.9911915,0.2659448,,,,,45.88932452,45.88932452,45.88932452,6.1934475,Walking
8.65782651,4.76236461,12.8245622,3.44943938,0.711275828,0.327775254,1.431119939,0.267114298,72.45771983,68.82447348,76.996617,5.138186252,Walking
1.1859932,1.1418342,1.24838241,0.266172,,,,,58.773945,58.773945,58.773945,1.6611253,Car
1.33948,9.9661661,1.1992867,0.3874938,0.1372262,0.1732326,0.4414799,0.1178766,84.81447859,84.81447859,84.81447859,1.75922279,Still
9.562555826,7.664964969,13.8221784,1.52393785,1.69278112,0.15952678,2.932413412,0.8156789,,,,,Walking
9.684779635,8.88285573,12.884353,0.91619694,0.2156664,0.2541522,0.6323153,0.215916598,82.792549,82.792549,82.792549,1.242854339,Car
1.38136539,2.99775316,18.846754,6.246347479,2.64228718,0.56859126,5.695115174,1.869922664,68.491718,68.491718,68.491718,4.54934999,Walking
9.72461487,9.497887727,9.88954332,0.136365828,0.7363992,0.156512,0.24868851,0.481934,74.9158899,74.9158899,74.9158899,2.28184865,Train
9.799114525,9.459293611,1.1923455,0.166726411,0.1862972,0.269354,0.4274575,0.954669,,,,,Bus
9.74394855,8.52288196,12.866935,0.556276258,0.94375429,0.5326322,0.389143864,0.73788585,,,,,Train
9.8896611,8.17114435,12.63757631,0.7863953,,,,,79.63274849,79.63274849,79.63274849,2.84844393,Bus
9.798156458,9.728837584,9.862522287,0.43735297,0.1361941,0.4881655,0.16295412,0.39462,67.9469995,66.8642318,69.295881,1.531138123,Car
9.888359456,8.926144472,1.7678625,0.56399169,0.2229267,0.2778441,0.514393,0.12535115,89.76846817,89.756924,89.783395,0.16356472,Car
9.98926598,9.969861245,1.22182,0.194619,0.644491,0.2947475,0.1274283,0.261518,84.87984123,8.77875838,88.989248,5.79986985,Still
9.83196433,9.53759577,1.26225,0.11773692,,,,,63.85784959,63.49863187,64.2176731,0.581568,Bus
9.644635193,8.313664385,1.941378,0.58984193,0.3775717,0.251751988,0.368196432,0.4466651,76.3341367,76.3341367,76.3341367,1.837346579,Car
1.7971413,5.191349838,13.69547475,3.555652584,0.62129531,0.175375299,1.82986849,0.369474678,8.17455773,8.17455773,8.17455773,,Walking
1.26453,1.188895,1.2195153,0.9734879,0.77151,0.1117648,0.2978593,0.4732694,57.884238,57.884238,57.884238,1.13529554,Still
1.41633288,8.249156628,13.3178429,2.1321623,0.8861994,0.13312419,1.49453858,0.37863931,79.94335743,79.94335743,79.94335743,1.49543199,Walking
1.6148453,1.8222792,11.46524455,0.298639618,0.844494,0.38496145,0.13118887,0.14276982,69.517967,69.517967,69.517967,0.843263157,Train
9.788748953,8.82988484,12.1199596,0.65575161,0.64935138,0.48275293,0.815318182,0.235159737,69.17577763,69.17577763,69.17577763,2.251676191,Car
1.13281954,8.4319597,11.5429367,0.8186182,0.258721,0.34699594,0.4873676,0.11787596,89.75548995,89.75548995,89.75548995,,Car
1.939581,7.2952135,13.19449748,1.42265456,,,,,61.845982,61.845982,61.845982,6.67876655,Walking
9.4885673,6.13637224,11.3179576,1.511472893,0.1195696,0.7895491,0.13318131,0.2286164,71.6617733,71.6617733,71.6617733,0.149747512,Bus
9.899369132,9.46698516,1.5438472,0.22539886,0.53956968,0.3372936,0.7693221,0.168855,84.68325639,84.68325639,84.68325639,0.361171956,Train
9.2763395,9.14961384,9.56526967,0.15237562,0.189753,0.8517795,0.27228648,0.7775617,72.5595998,72.5595998,72.5595998,,Bus
9.88591578,9.1662762,1.8869832,0.287529246,0.66536658,0.66536658,0.66536658,0.144651538,53.87453898,53.87453898,53.87453898,0.31841571,Still
9.835634647,8.39685582,11.1427874,0.637734344,0.95551264,0.269354,0.29627149,0.79855316,86.1254975,86.1254975,86.1254975,0.19113358,Car
9.645818519,5.321388488,11.61284937,1.1349572,0.23947248,0.47651984,0.34874525,0.12828626,83.73178183,83.73178183,83.73178183,1.354721479,Car
1.1454563,1.3587283,1.36659695,0.11954548,0.18578713,0.492358,0.41933694,0.1347538,89.76226764,89.76226764,89.76226764,0.119779,Train
9.99636711,9.98154462,1.1265993,0.79652,0.522976,0.1233416,0.115637,0.247654,78.76664236,75.3281721,82.2124675,4.873132659,Still
1.173769,9.8499381,1.24554546,0.155737163,0.1892791,0.1216882,0.5431714,0.134565,89.75661993,89.75661993,89.75661993,0.1796126,Train
9.76394178,9.37881727,1.43539476,0.279617214,0.21156967,0.2572424,0.94655376,0.214917872,89.75351213,89.75351213,89.75351213,0.18215291,Bus
9.915968943,9.117146,1.8462766,0.3453727,0.1423835,0.6566731,0.465755729,0.9572879,,,,,Bus
9.849183543,9.57627748,1.19648857,0.14789536,0.495443615,0.24495622,1.418623256,0.799551788,56.71381143,56.71381143,56.71381143,1.167992632,Still
9.8672658,9.845748825,9.894259341,0.1557664,,,,,41.72719661,41.72719661,41.72719661,12.82621567,Still
12.34672747,2.793828734,27.99887774,6.21823226,2.157452146,0.513988729,3.88545596,1.1967346,87.326145,87.326145,87.326145,,Walking
9.89337494,9.13344259,1.17823991,0.383479878,0.62734346,0.11785,0.146379374,0.4147571,89.7828566,89.7828566,89.7828566,,Bus
1.21413559,5.78928887,16.22799443,1.985451354,,,,,,,,,Still
9.45639358,8.723754727,1.1645228,0.3992752,0.23556654,0.541117,0.49846422,0.12591279,89.7464448,89.7464448,89.7464448,0.2989366,Train
1.137554,9.92998489,1.3617985,0.1491251,0.12157,0.358618,0.39218312,0.8586641,89.7286958,89.7286958,89.7286958,0.4983883,Train
9.93547849,9.551664175,1.47136158,0.22122539,0.35573955,0.6667812,0.88963465,0.2565191,89.787741,89.787741,89.787741,,Train
9.14416425,8.992538881,9.38379978,0.9626142,0.87364255,0.36913859,0.1246296,0.42814458,16.91968,16.91968,16.91968,8.752192834,Walking
9.7457352,9.45728386,1.386462,0.273981655,0.81128253,0.653655,0.233897716,0.6312991,89.76254992,89.76254992,89.76254992,0.186592981,Bus
9.26875624,8.11155272,1.7859738,0.755518523,0.54724586,0.1425195,0.91448614,0.31855257,75.74637513,75.74637513,75.74637513,,Bus
9.821663634,9.77469111,9.85534185,0.16725591,0.1164143,,0.184592,0.758645,59.81565384,59.81565384,59.81565384,1.9124936,Still
9.799744962,9.769846397,9.845797113,0.18166361,0.499865,0.2731872,0.657922,0.181123,63.7447724,63.7447724,63.7447724,,Train
12.92986399,3.258145,22.53619889,4.166657735,1.961469123,1.5477838,2.811372,0.5714821,,,,,Walking
9.77647753,9.7226943,9.832719958,0.2525348,0.12219537,0.2731872,0.188832,0.7188298,74.85149499,72.172873,77.6857925,4.8184246,Bus
9.84529742,8.52656535,12.4344641,0.58349287,1.31771948,1.31771948,1.31771948,0.18439396,72.3358973,72.3358973,72.3358973,0.727791429,Bus
1.11268762,9.86378439,1.61324897,0.24556943,0.37618875,0.187618,0.15635744,0.26612468,89.76452569,89.76452569,89.76452569,0.6983799,Train
9.575254554,9.95621385,9.87986762,0.24715494,0.552772,0.1834389,0.11973835,0.2799623,89.776892,89.776892,89.776892,0.499581,Train
9.7841253,9.72119781,9.835546366,0.3983546,0.17983942,0.362952,0.4517113,0.949519,85.2675131,85.2675131,85.2675131,1.8734481,Car
9.98574659,9.277281525,1.7397228,0.4189256,0.15326864,0.6116376,0.5657512,0.1573352,,,,,Train
9.862437569,8.919937117,1.55514241,0.47761972,0.18834718,0.429844,0.41138169,0.1625341,89.74983779,89.7489897,89.7568588,0.1199385,Car
1.55259582,8.451563112,12.81299171,1.53418,0.693663238,0.422438,1.96853648,0.54992352,89.7732711,89.7732711,89.7732711,0.224656749,Walking
9.753854423,9.528141996,9.99575337,0.98621,0.1847226,0.1847226,0.1847226,0.23288216,68.135192,68.135192,68.135192,0.63278121,Train
9.74399264,7.65263282,1.4785439,0.87229927,0.12119889,0.18191197,0.686342216,0.154825623,89.74983783,89.74983783,89.74983783,,Car
1.8648447,4.47737419,13.43248182,3.523468974,0.77852386,0.81873923,1.66777464,0.419973216,88.67539668,88.67539668,88.67539668,1.487619157,Walking
9.738368462,8.667263,11.8486938,0.46689721,0.12181196,0.165265,0.5276175,0.816554,,,,,Train
9.767682142,9.5675834,9.93771248,0.1166518,0.1943418,0.911624,0.5142393,0.9519679,,,,,Train
